"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\26 years old\"|"Visit at age 26 years old"|"N"|"LAE"||"DEM|AGE:26"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 26)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 27)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 26 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"26 years old"|"26"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\27 years old\"|"Visit at age 27 years old"|"N"|"LAE"||"DEM|AGE:27"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 27)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 28)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 27 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"27 years old"|"27"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\28 years old\"|"Visit at age 28 years old"|"N"|"LAE"||"DEM|AGE:28"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 28)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 29)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 28 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"28 years old"|"28"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\29 years old\"|"Visit at age 29 years old"|"N"|"LAE"||"DEM|AGE:29"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 29)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 30)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 29 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"29 years old"|"29"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\30 years old\"|"Visit at age 30 years old"|"N"|"LAE"||"DEM|AGE:30"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 30)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 31)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 30 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"30 years old"|"30"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\31 years old\"|"Visit at age 31 years old"|"N"|"LAE"||"DEM|AGE:31"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 31)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 32)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 31 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"31 years old"|"31"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\32 years old\"|"Visit at age 32 years old"|"N"|"LAE"||"DEM|AGE:32"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 32)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 33)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 32 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"32 years old"|"32"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\33 years old\"|"Visit at age 33 years old"|"N"|"LAE"||"DEM|AGE:33"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 33)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 34)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 33 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"33 years old"|"33"
4|"\PCORI\ENCOUNTER\Age at visit\18-34 years old\34 years old\"|"Visit at age 34 years old"|"N"|"LAE"||"DEM|AGE:34"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 34)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 35)-1)"||"Encounter \ Age at visit \ 18-34 years old \ 34 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\18-34 years old\"|"34 years old"|"34"
3|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|" Visit at ages 35-44 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 35)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 45)-1)"||"Encounter \ Age at visit \ 35-44 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"35-44 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\35 years old\"|"Visit at age 35 years old"|"N"|"LAE"||"DEM|AGE:35"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 35)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 36)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 35 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"35 years old"|"35"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\36 years old\"|"Visit at age 36 years old"|"N"|"LAE"||"DEM|AGE:36"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 36)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 37)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 36 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"36 years old"|"36"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\37 years old\"|"Visit at age 37 years old"|"N"|"LAE"||"DEM|AGE:37"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 37)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 38)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 37 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"37 years old"|"37"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\38 years old\"|"Visit at age 38 years old"|"N"|"LAE"||"DEM|AGE:38"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 38)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 39)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 38 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"38 years old"|"38"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\39 years old\"|"Visit at age 39 years old"|"N"|"LAE"||"DEM|AGE:39"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 39)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 40)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 39 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"39 years old"|"39"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\40 years old\"|"Visit at age 40 years old"|"N"|"LAE"||"DEM|AGE:40"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 40)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 41)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 40 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"40 years old"|"40"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\41 years old\"|"Visit at age 41 years old"|"N"|"LAE"||"DEM|AGE:41"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 41)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 42)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 41 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"41 years old"|"41"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\42 years old\"|"Visit at age 42 years old"|"N"|"LAE"||"DEM|AGE:42"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 42)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 43)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 42 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"42 years old"|"42"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\43 years old\"|"Visit at age 43 years old"|"N"|"LAE"||"DEM|AGE:43"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 43)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 44)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 43 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"43 years old"|"43"
4|"\PCORI\ENCOUNTER\Age at visit\35-44 years old\44 years old\"|"Visit at age 44 years old"|"N"|"LAE"||"DEM|AGE:44"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 44)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 45)-1)"||"Encounter \ Age at visit \ 35-44 years old \ 44 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\35-44 years old\"|"44 years old"|"44"
3|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|" Visit at ages 45-54 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 45)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 55)-1)"||"Encounter \ Age at visit \ 45-54 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"45-54 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\45 years old\"|"Visit at age 45 years old"|"N"|"LAE"||"DEM|AGE:45"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 45)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 46)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 45 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"45 years old"|"45"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\46 years old\"|"Visit at age 46 years old"|"N"|"LAE"||"DEM|AGE:46"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 46)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 47)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 46 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"46 years old"|"46"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\47 years old\"|"Visit at age 47 years old"|"N"|"LAE"||"DEM|AGE:47"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 47)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 48)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 47 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"47 years old"|"47"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\48 years old\"|"Visit at age 48 years old"|"N"|"LAE"||"DEM|AGE:48"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 48)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 49)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 48 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"48 years old"|"48"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\49 years old\"|"Visit at age 49 years old"|"N"|"LAE"||"DEM|AGE:49"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 49)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 50)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 49 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"49 years old"|"49"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\50 years old\"|"Visit at age 50 years old"|"N"|"LAE"||"DEM|AGE:50"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 50)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 51)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 50 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"50 years old"|"50"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\51 years old\"|"Visit at age 51 years old"|"N"|"LAE"||"DEM|AGE:51"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 51)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 52)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 51 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"51 years old"|"51"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\52 years old\"|"Visit at age 52 years old"|"N"|"LAE"||"DEM|AGE:52"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 52)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 53)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 52 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"52 years old"|"52"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\53 years old\"|"Visit at age 53 years old"|"N"|"LAE"||"DEM|AGE:53"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 53)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 54)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 53 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"53 years old"|"53"
4|"\PCORI\ENCOUNTER\Age at visit\45-54 years old\54 years old\"|"Visit at age 54 years old"|"N"|"LAE"||"DEM|AGE:54"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 54)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 55)-1)"||"Encounter \ Age at visit \ 45-54 years old \ 54 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\45-54 years old\"|"54 years old"|"54"
3|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|" Visit at ages 55-64 years old"|"N"|"FAE"||||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 55)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 65)-1)"||"Encounter \ Age at visit \ 55-64 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\"|"55-64 years old"|
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\55 years old\"|"Visit at age 55 years old"|"N"|"LAE"||"DEM|AGE:55"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 55)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 56)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 55 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"55 years old"|"55"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\56 years old\"|"Visit at age 56 years old"|"N"|"LAE"||"DEM|AGE:56"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 56)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 57)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 56 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"56 years old"|"56"
4|"\PCORI\ENCOUNTER\Age at visit\55-64 years old\57 years old\"|"Visit at age 57 years old"|"N"|"LAE"||"DEM|AGE:57"||"encounter_num"|"visit_dimension"|"start_date"|"N"|"BETWEEN"|"((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 57)-1) AND ((select birth_date from PCORI_Dev.dbo.patient_dimension where patient_num = PCORI_Dev.dbo.visit_dimension.patient_num) + (365.25 * 58)-1)"||"Encounter \ Age at visit \ 55-64 years old \ 57 years old"|"@"|2010/08/18 10:59:52 AM|2010/07/14 09:58:40 AM|2010/07/14 09:58:40 AM|"lcp5"|||"\PCORI\ENCOUNTER\Age at visit\55-64 years old\"|"57 years old"|"57"
