"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kat\"|"Georgian"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KAT"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kat\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kat\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kat"|"KAT"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kau\"|"Kanuri"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KAU"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kau\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kau\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kau"|"KAU"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kaz\"|"Kazakh"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KAZ"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kaz\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kaz\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kaz"|"KAZ"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Loz\"|"Lozi"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LOZ"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Loz\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Loz\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Loz"|"LOZ"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kbd\"|"Kabardian"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KBD"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kbd\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kbd\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kbd"|"KBD"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kha\"|"Khasi"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KHA"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kha\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kha\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kha"|"KHA"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Khm\"|"Central Khmer"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KHM"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Khm\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Khm\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Khm"|"KHM"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kik\"|"Kikuyu; Gikuyu"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KIK"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kik\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kik\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kik"|"KIK"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kin\"|"Kinyarwanda"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KIN"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kin\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kin\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kin"|"KIN"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kir\"|"Kirghiz; Kyrgyz"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KIR"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kir\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kir\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kir"|"KIR"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kmb\"|"Kimbundu"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KMB"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kmb\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kmb\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kmb"|"KMB"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kok\"|"Konkani"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KOK"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kok\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kok\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kok"|"KOK"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kon\"|"Kongo"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KON"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kon\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kon\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kon"|"KON"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kor\"|"Korean"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KOR"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kor\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kor\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kor"|"KOR"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kos\"|"Kosraean"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KOS"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kos\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kos\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kos"|"KOS"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kpe\"|"Kpelle"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KPE"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kpe\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kpe\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kpe"|"KPE"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Krc\"|"Karachay-Balkar"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KRC"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Krc\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Krc\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Krc"|"KRC"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Krl\"|"Karelian"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KRL"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Krl\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Krl\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Krl"|"KRL"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kru\"|"Kurukh"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KRU"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kru\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kru\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kru"|"KRU"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kua\"|"Kuanyama; Kwanyama"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KUA"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kua\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kua\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kua"|"KUA"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kum\"|"Kumyk"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KUM"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kum\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kum\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kum"|"KUM"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kur\"|"Kurdish"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KUR"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kur\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kur\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kur"|"KUR"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kut\"|"Kutenai"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:KUT"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Kut\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Kut\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Kut"|"KUT"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lad\"|"Ladino"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LAD"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lad\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lad\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lad"|"LAD"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lah\"|"Lahnda"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LAH"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lah\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lah\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lah"|"LAH"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lam\"|"Lamba"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LAM"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lam\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lam\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lam"|"LAM"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lav\"|"Latvian"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LAV"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lav\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lav\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lav"|"LAV"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lez\"|"Lezghian"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LEZ"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lez\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lez\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lez"|"LEZ"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lim\"|"Limburgan; Limburger; Limburgish"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LIM"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lim\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lim\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lim"|"LIM"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lin\"|"Lingala"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LIN"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lin\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lin\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lin"|"LIN"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lit\"|"Lithuanian"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LIT"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lit\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lit\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lit"|"LIT"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lol\"|"Mongo"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LOL"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lol\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lol\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lol"|"LOL"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Ltz\"|"Luxembourgish; Letzeburgesch"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LTZ"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Ltz\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Ltz\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Ltz"|"LTZ"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lua\"|"Luba-Lulua"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LUA"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lua\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lua\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lua"|"LUA"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lub\"|"Luba-Katanga"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LUB"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lub\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lub\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lub"|"LUB"
3|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lug\"|"Ganda"|"N"|"LAE"||"PATIENTPREF_LANGUAGE_SPOKEN:LUG"|""|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\Lug\"|""|"\PCORI_MOD\PATIENTPREF_LANGUAGE_SPOKEN\Lug\"|"@"||||"PCORNET_CDMv4"|||"\PCORI\DEMOGRAPHIC\PAT_PREF_LANGUAGE_SPOKEN\"|"Lug"|"LUG"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\2 months old\"|"02 months old"|"N"|"FAE"||"DEM|AGE:2mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (30.4375*3) AND SYSDATE - (30.4375*2)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 2 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\"|"2 months old"|"DEM|AGE:2mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\3 months old\"|"03 months old"|"N"|"LAE"||"DEM|AGE:3mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (30.4375*4) AND SYSDATE - (30.4375*3)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 3 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\"|"3 months old"|"DEM|AGE:3mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\4 months old\"|"04 months old"|"N"|"LAE"||"DEM|AGE:4mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (30.4375*5) AND SYSDATE - (30.4375*4)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 4 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\"|"4 months old"|"DEM|AGE:4mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\5 months old\"|"05 months old"|"N"|"LAE"||"DEM|AGE:5mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (30.4375*6) AND SYSDATE - (30.4375*5)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 5 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\"|"5 months old"|"DEM|AGE:5mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\6 months old\"|"06 months old"|"N"|"LAE"||"DEM|AGE:6mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (30.4375*7) AND SYSDATE - (30.4375*6)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 6 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\"|"6 months old"|"DEM|AGE:6mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\7 months old\"|"07 months old"|"N"|"LAE"||"DEM|AGE:7mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (30.4375*8) AND SYSDATE - (30.4375*7)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 7 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\"|"7 months old"|"DEM|AGE:7mo"
4|"\PCORI\DEMOGRAPHIC\Age\18-34 years old\34 years old\"|"34 years old"|"N"|"LAE"||"DEM|AGE:34"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (365.25 *35) AND SYSDATE - (365.25 * 34) "|""|"Demographics \ Age \ 18-34 years old \ 34 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\18-34 years old\"|"34 years old"|"DEM|AGE:34"
4|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\111\"|" 111 years old"|"N"|"LIE"||"DEM|AGE:111"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (365.25 *112) AND SYSDATE - (365.25 * 111) "|""|"Demographics \ Age \ >= 85 years old \ 111 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"DEM2FACT CONVERT"|""|""|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\"|"111"|"DEM|AGE:111"
4|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\113\"|" 113 years old"|"N"|"LIE"||"DEM|AGE:113"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"SYSDATE - (365.25 *114) AND SYSDATE - (365.25 * 113) "|""|"Demographics \ Age \ >= 85 years old \ 113 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"DEM2FACT CONVERT"|""|""|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\"|"113"|"DEM|AGE:113"
